order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status
O17979,2024-10-24,C371,"Angela Lara",East," Hyderabad",P3092," Jeans",Fashion,4127,1,5.0,UPI,"Completed"
O11940,2024-11-21,C370,"  Tiffany Eaton  ",North," Kolkata",P4287,"Sofa ",Home,5887,5,15.0,COD,"Returned"
O12515,2024-07-22,C272,"Krista Collier",East,Bangalore,P6088," Monitor ",Electronics,42421,3,15.0,Card,"Cancelled"
O11069,2024-01-30,C423,"Pamela Davies",East,delhi,P4833,"Chair ",Home,7367,3,0.0,Card,"Returned"
O17967,2024-09-12,C383,"cory thompson",West,"Bangalore ",P2737,"Sofa ",Home,3676,1,5.0,Card,"Completed"
O20123,2024-02-02,C474,"DAVID BAILEY",South,,P7320," Sofa ",Home,1973,1,20.0,UPI,"Cancelled"
O16418,2024-12-16,C128,,North,"Delhi ",P1452,JACKET,Fashion,1411,1,10.0,Card,"Cancelled"
O15446,2024-09-09,C419,"Kathy Waller",West,Hyderabad,P4375,Jacket,Fashion,1822,1,0.0,Card,"Cancelled"
O11723,2024-12-11,C480,"Dustin Frazier",East," Mumbai",P8127," Jacket",Fashion,4759,4,5.0,Card,"Completed"
O18081,2024-06-12,C405,"christopher andrews",South,Chennai,P9694,JACKET,Fashion,1906,5,20.0,COD,"Completed"
O10299,2024-11-02,C346,"juan knight",West,bangalore,P5658,"Phone ",Electronics,67252,4,5.0,COD,"Cancelled"
O12581,2024-11-30,C385,"SEAN MAY",North," Bangalore ",P1838,Lamp,Home,6997,1,0.0,COD,"Returned"
O14679,2024-06-24,C307,"  Jessica Phillips DDS  ",South,hyderabad,P3004,SOFA,Home,5741,4,20.0,UPI,"Cancelled"
O16520,2024-04-07,C490,"Roy Meyer",West,delhi,P3967,TABLE,Home,4957,4,15.0,COD,"Returned"
O10074,2024-02-03,C169,"Nathaniel Carter",North," Delhi ",P2547,"Sofa ",Home,5257,1,5.0,Card,"Returned"
O21007,2024-12-25,C419,"Patrick Sandoval",West," Hyderabad",P6570,"Jeans ",Fashion,4812,5,10.0,UPI,"Completed"
O21703,2024-11-19,C478,"Fernando Manning",South,Chennai,P6637,PHONE,Electronics,75912,4,10.0,Card,"Cancelled"
O12486,2024-08-04,C465,"Richard Lucas MD",North,bangalore,P8473," Jacket",Fashion,1182,3,5.0,Card,"Returned"
O13129,2024-04-05,C157,"samantha myers",North,bangalore,P6420,JEANS,Fashion,4801,2,20.0,COD,"Cancelled"
O16779,2024-07-30,C392,"Tammy Dean",South," Mumbai ",P5815," Phone",Fashion,62206,1,0.0,Card,"Returned"
O14836,2024-12-25,C339,"Erik Farrell",South," Hyderabad ",P7760," Monitor ",Electronics,79308,1,0.0,Card,"Cancelled"
O19032,2024-04-27,C376,"  Brent Patel  ",West," Mumbai",P6286,sofa,Home,8729,5,15.0,COD,"Cancelled"
O19392,2024-01-20,C388,"Danielle Lewis",North," Hyderabad ",P5643," Phone ",Electronics,14351,1,-10.0,Card,"Completed"
O15779,2024-03-08,C179,"Jeffery Clarke",South," Delhi ",P2982,t-shirt,Fashion,3076,5,10.0,Card,"Cancelled"
O13592,2024-02-25,C139,"Garrett Smith",East," Chennai ",P9652,Chair,Home,3815,3,10.0,COD,"Returned"
O11703,2024-07-19,C232,"Ashley Patterson",North,Delhi,P2669," Shoes",Fashion,4600,5,20.0,Card,"Cancelled"
O13913,2024-03-13,C397,"Laura Gonzalez",West," Bangalore",P2928," Monitor ",Electronics,14645,5,5.0,COD,"Cancelled"
O18708,2024-04-02,C183,"  Jeffrey Orr  ",East,"Hyderabad ",P3963,table,Home,2883,5,15.0,UPI,"Cancelled"
O21907,2024-01-03,C115,"Amanda Simon",South,delhi,P6958,Table,Home,3117,1,0.0,UPI,"Cancelled"
O14584,2024-02-11,C431,"Angelica Hanson",East,delhi,P8288,shoes,Fashion,2580,5,15.0,COD,"Cancelled"
O19711,2024-04-21,C244,"Rachel Moore",South,"Bangalore ",P3882," Phone ",Electronics,46779,1,5.0,COD,"Completed"
O19065,2024-06-15,C124,"MICHAEL GRIFFIN PHD",South,delhi,P4524,monitor,Electronics,12461,3,5.0,COD,"Returned"
O12815,2024-11-17,C493,"Nancy Gibbs",West," Mumbai ",P1482,CHAIR,Home,6536,1,5.0,Card,"Completed"
O13703,2024-06-12,C177,"steven duncan",East,Delhi,P1203,JACKET,Fashion,2264,5,5.0,UPI,"Returned"
O19897,2024-08-21,C423,"elizabeth may",North," Mumbai",P2870,CHAIR,Home,4867,4,20.0,UPI,"Completed"
O21681,2024-05-13,C183,"CHRISTOPHER CABRERA",East," Delhi",P5366," Monitor ",Fashion,43352,4,10.0,UPI,"Cancelled"
O16856,2024-07-23,C232,"Antonio Moore",South," Delhi",P9845,Table,Home,4312,1,20.0,Card,"Completed"
O21491,2024-04-27,C129,"Jennifer Anderson",South,"Mumbai ",P8241," Lamp ",Home,9395,3,,UPI,"Cancelled"
O18101,2024-02-20,C163,,North," Mumbai",P8409," Lamp ",Home,7528,2,20.0,COD,"Returned"
O12369,2024-02-22,C387,"Denise Miller",North,"Kolkata ",P2407," Headphones",Electronics,61021,3,20.0,Card,"Cancelled"
O10629,2024-07-26,C175,"catherine price",North,DELHI,P6710," Table ",Home,7492,3,15.0,Card,"Cancelled"
O12615,2024-01-17,C333,"Tony Shields",West,Delhi,P9670,"Lamp ",Home,5088,2,20.0,UPI,"Returned"
O19255,2024-03-25,C331,"Adrian Adams",North,KOLKATA,P6896,"Lamp ",Home,4797,1,10.0,Card,"Completed"
O13305,2024-12-18,C259,"mary vasquez",East,HYDERABAD,P9739,Sofa,Home,9238,3,0.0,Card,"Cancelled"
O19130,2024-09-26,C165,"Morgan Mays",South," Chennai",P1100,sofa,Home,9897,2,,COD,"Cancelled"
O18781,2024-10-04,C220,"  Ian Fowler  ",East,Kolkata,P9921,Table,Home,5638,3,5.0,UPI,"Returned"
O16790,2024-04-18,C456,"Brittany Khan",West," Chennai",P3081,"Sofa ",Home,7522,3,10.0,UPI,"Cancelled"
O21917,2024-07-14,C138,,East,"Hyderabad ",P3779,t-shirt,Fashion,4048,1,0.0,Card,"Cancelled"
O21124,2024-08-16,C219,"Jamie Chaney",North,chennai,P7818," Table",Home,2109,4,0.0,UPI,"Cancelled"
O21414,2024-03-08,C142,"Raymond Rodriguez",West,Kolkata,P9343,Laptop,Electronics,49409,4,15.0,COD,"Cancelled"
O18795,2024-07-27,C279,"Elizabeth Ruiz",South," Hyderabad ",P3261,"Table ",Home,3333,5,15.0,Card,"Returned"
O20052,2024-07-29,C351,"Elizabeth Tyler",South," Chennai ",P6907,JEANS,Fashion,1895,4,0.0,COD,"Completed"
O13900,2024-01-24,C352,"CHRISTINA MOORE MD",South," Mumbai ",P7781," Chair ",Home,9657,3,5.0,COD,"Cancelled"
O20733,2024-04-03,C212,"kirk williams",North,bangalore,P3242," T-Shirt ",Fashion,2994,5,20.0,COD,"Completed"
O11624,2024-03-29,C381,"Jacob Chambers",North,bangalore,P4732,CHAIR,Home,6265,1,5.0,COD,"Returned"
O10137,2024-08-21,C352,"Kerry Allen",East,"Hyderabad ",P5250,"Shoes ",Fashion,2010,2,5.0,UPI,"Completed"
O16441,2024-02-04,C471,"Michelle Carr",South,chennai,P9000,SOFA,Electronics,2129,2,20.0,COD,"Completed"
O12996,2024-08-22,C271,"Daniel Dixon",South," Bangalore",P6828,HEADPHONES,Electronics,121252,1,0.0,UPI,"Completed"
O11324,2024-09-03,C210,"  Madeline Diaz  ",South,MUMBAI,P5627," T-Shirt",Fashion,1812,2,15.0,Card,"Completed"
O16497,2024-06-09,C269,"Christopher Collins",North," Hyderabad ",P5972,Headphones,Electronics,57638,4,20.0,COD,"Cancelled"
O13323,2024-01-02,C212,"rhonda erickson",North,Kolkata,P5992," Table",Home,880,5,15.0,UPI,"Completed"
O19775,2024-09-20,C215,"Isabel Nichols",North," Delhi",P6230,"Lamp ",Fashion,9234,2,15.0,UPI,"Completed"
O18986,2024-09-26,C285,"grace thompson",West," Mumbai",P5147," Lamp ",Home,1938,5,0.0,Card,"Completed"
O14507,2024-06-08,C356,"Kathleen Pena",East,Kolkata,P2485,CHAIR,Home,8716,2,15.0,Card,"Returned"
O15577,2024-12-09,C188,"Mr. John Frederick",East," Hyderabad",P4519," Laptop ",Electronics,70939,1,15.0,UPI,"Returned"
O20556,2024-09-13,C112,"Karen Gutierrez",North," Mumbai",P1887," Shoes ",Fashion,4463,3,15.0,COD,"Completed"
O15641,2024-01-28,C168,"Christopher Gibson",North,Chennai,P6023,CHAIR,Home,1477,5,,UPI,"Returned"
O18163,2024-05-04,C273,"Bradley Barker",East,"Bangalore ",P8216,Laptop,Electronics,59373,2,10.0,UPI,"Cancelled"
O10609,2024-08-06,C331,"todd morales",West,mumbai,P8518," Shoes",Fashion,3471,5,5.0,COD,"Cancelled"
O21167,2024-04-03,C107,"Linda Barnett",East,bangalore,P6983,TABLE,Home,6583,0,0.0,COD,"Completed"
O17115,2024-10-28,C126,"Ryan Castaneda",South,Delhi,P4467," Table ",Home,9763,5,,COD,"Returned"
O20601,2024-04-18,C284,"Dale Obrien",South," Mumbai",P9419,"Jacket ",Fashion,4788,5,0.0,COD,"Returned"
O19828,2024-05-23,C432,"Terri Escobar",North," Mumbai ",P4011,shoes,Fashion,3271,2,0.0,COD,"Cancelled"
O12940,2024-07-16,C361,"KRISTI HAMPTON",West,"Hyderabad ",P3621,sofa,Home,2735,2,5.0,COD,"Returned"
O10326,2024-08-14,C189,"Kurt Jimenez",North," Mumbai",P7363," Shoes ",Fashion,4991,5,0.0,UPI,"Cancelled"
O18382,2024-08-04,C405,"Jessica Smith",South,,P6172," Shoes",Fashion,4397,3,10.0,Card,"Returned"
O13026,2024-10-07,C304,"david turner",North,,P2538," Lamp ",Home,4191,5,0.0,Card,"Cancelled"
O12727,2024-03-05,C298,"Jonathan Booth",North,bangalore,P4165,Lamp,Home,3551,5,15.0,Card,"Cancelled"
O21149,2024-10-05,C156,"Judy Barnett",North," Kolkata ",P6127,lamp,Home,7247,3,-10.0,Card,"Cancelled"
O19092,2024-08-25,C448,"SARAH STEPHENS",North,,P9913,HEADPHONES,Electronics,69947,0,15.0,Card,"Cancelled"
O15378,2024-03-13,C205,"John Williams",South,hyderabad,P7987," Sofa ",Home,7095,4,20.0,UPI,"Returned"
O15554,2024-10-20,C457,"Ronald Garcia",West,Mumbai,P2695," Table",Home,8037,2,20.0,COD,"Completed"
O21424,2024-12-07,C304,"curtis munoz",North,MUMBAI,P4439," Phone",Electronics,9705,4,5.0,UPI,"Returned"
O10082,2024-08-20,C493,"Kimberly Phillips",North," Delhi",P3497,Phone,Electronics,76765,2,10.0,Card,"Completed"
O13888,2024-09-23,C414,,South,Kolkata,P6835,"T-Shirt ",Fashion,2525,3,0.0,UPI,"Cancelled"
O20372,2024-08-23,C124,"Craig Edwards",North,"Chennai ",P4596,jeans,Fashion,4352,5,0.0,UPI,"Completed"
O13810,2024-05-23,C199,"Wendy Mahoney",South," Kolkata",P1402,"Lamp ",Home,5092,3,10.0,COD,"Completed"
O16024,2024-06-02,C108,"Meagan Lee",East,BANGALORE,P4561," T-Shirt",Fashion,1012,4,15.0,COD,"Cancelled"
O20565,2024-04-25,C454,,South,"Chennai ",P2265,"Lamp ",Home,8179,4,0.0,COD,"Returned"
O20448,2024-01-01,C381,"Donna Payne",South," Kolkata ",P4755,Table,Home,4548,1,-10.0,Card,"Returned"
O20695,2024-10-05,C276,"JEAN TAYLOR",West,"Hyderabad ",P8638," Lamp",Home,4698,4,5.0,Card,"Cancelled"
O11525,2024-08-03,C401,"Samuel Durham",North,"Mumbai ",P8070," T-Shirt",Fashion,4376,3,10.0,COD,"Completed"
O11708,2024-07-02,C371,"Christina Long",North,hyderabad,P3433," Chair",Home,9944,1,10.0,COD,"Returned"
O10819,2024-07-23,C153,"Nicole Stevens",East,CHENNAI,P9222,JACKET,Fashion,4896,3,10.0,COD,"Cancelled"
O16301,2024-05-05,C105,"Samuel Brennan",North,KOLKATA,P6188,Jeans,Fashion,2456,5,5.0,UPI,"Returned"
O15824,2024-07-28,C491,"Reginald Wilson",West,,P9649,Monitor,Electronics,56526,4,0.0,Card,"Returned"
O21635,2024-11-23,C493,"  Patricia Johnston  ",East,HYDERABAD,P5706,T-SHIRT,Fashion,4962,3,0.0,UPI,"Returned"
O11953,2024-03-13,C485,"Jonathan Madden",East,Chennai,P4054,jeans,Fashion,4124,2,10.0,UPI,"Returned"
O17753,2024-11-03,C174,"Madeline Bray",South,"Delhi ",P2871," Phone ",Electronics,34960,2,5.0,Card,"Completed"
O14796,2024-03-17,C455,"Andrea Morgan",North,,P3423,"Jacket ",Fashion,2660,1,15.0,COD,"Cancelled"
O19896,2024-09-17,C396,"Jason Shaw",West," Hyderabad ",P1108," Monitor",Electronics,73552,3,10.0,COD,"Returned"
O13783,2024-07-02,C128,,North," Bangalore ",P2274," Shoes ",Fashion,4255,1,10.0,COD,"Cancelled"
O14717,2024-08-25,C255,"amber park",West,hyderabad,P2827,"Chair ",Home,703,1,15.0,UPI,"Returned"
O14572,2024-02-05,C438,"Kyle Raymond",North,chennai,P8060,CHAIR,Home,7024,1,-10.0,UPI,"Cancelled"
O19593,2024-09-12,C330,"  Leslie Bailey  ",South,"Mumbai ",P2922,table,Home,6246,5,0.0,UPI,"Returned"
O18070,2024-12-08,C185,"PAMELA MILLER",North,HYDERABAD,P1051," Laptop ",Electronics,7918,1,10.0,UPI,"Returned"
O11245,2024-10-01,C500,"Tammy Shea",South,MUMBAI,P3090,jeans,Fashion,2039,3,5.0,COD,"Completed"
O13047,2024-07-11,C172,"KATIE ROBINSON",East,Mumbai,P1060,jeans,Fashion,3058,2,5.0,UPI,"Completed"
O10219,2024-04-23,C407,"Jerry Simon",North,MUMBAI,P3930,SHOES,Fashion,1451,0,10.0,COD,"Cancelled"
O19380,2024-07-29,C382,"  Julie Brown  ",West,"Bangalore ",P8115,shoes,Fashion,1508,3,10.0,UPI,"Cancelled"
O20387,2024-10-27,C150,"Kendra Lane",North," Chennai ",P9852," Jacket",Fashion,3479,1,20.0,Card,"Cancelled"
O15626,2024-12-25,C133,"edgar brown",South,Kolkata,P7480,MONITOR,Electronics,43777,4,20.0,Card,"Completed"
O20033,2024-05-03,C381,"Nicholas Roberts",North,"Kolkata ",P9392," Lamp",Home,4739,1,15.0,UPI,"Cancelled"
O11721,2024-07-24,C429,"Jerry Roy",North," Hyderabad",P1071,"Table ",Home,792,1,10.0,UPI,"Returned"
O19158,2024-09-19,C453,"Darrell Evans",South,chennai,P5205," Lamp ",Home,6277,2,5.0,UPI,"Cancelled"
O10932,2024-09-30,C200,"Evan Lee",East,"Chennai ",P8572,HEADPHONES,Electronics,66863,5,,UPI,"Cancelled"
O13265,2024-11-20,C294,"Mark Acosta",North,MUMBAI,P8173,Lamp,Home,7799,5,20.0,COD,"Returned"
O20537,2024-01-16,C135,"Laura Wright",North,Bangalore,P9678,"Table ",Home,437511,3,10.0,Card,"Cancelled"
O21690,2024-09-28,C244,"Jill Valdez",North,kolkata,P6741,Lamp,Home,5102,2,20.0,UPI,"Cancelled"
O18545,2024-06-29,C302,"Lisa Sweeney",North," Delhi ",P7040,Headphones,Electronics,79546,2,15.0,UPI,"Cancelled"
O14168,2024-11-03,C281,"Rachael Smith MD",North," Mumbai ",P2037," T-Shirt ",Fashion,849,2,,Card,"Returned"
O17606,2024-12-09,C237,"andrew ortega",West,Hyderabad,P9540," Table",Electronics,4540,5,5.0,COD,"Cancelled"
O20578,2024-03-11,C153,"Vicki Jackson",West,"Delhi ",P5027,"Shoes ",Fashion,4041,1,15.0,COD,"Cancelled"
O16654,2024-09-28,C330,"Rachel James",North,hyderabad,P8174," Sofa ",Electronics,6274,82,10.0,COD,"Returned"
O12985,2024-06-21,C340,"Amy Potts",South," Kolkata",P4726,shoes,Fashion,2351,4,10.0,UPI,"Cancelled"
O15328,2024-06-24,C285,"Rachel Case",East," Mumbai ",P2685,PHONE,Electronics,6049,3,0.0,COD,"Returned"
O11363,2024-07-23,C106,"keith osborn",North," Bangalore ",P7223," Chair ",Home,7634,1,0.0,COD,"Cancelled"
O15835,2024-04-02,C354,"Kathleen Johnson",North,delhi,P9921,"Jeans ",Fashion,4728,5,,UPI,"Completed"
O12658,2024-08-06,C132,"Judy Miller",East,mumbai,P3646," Shoes",Fashion,4281,4,15.0,Card,"Completed"
O19313,2024-12-17,C304,"Patrick Oneal",North,"Hyderabad ",P5365," Sofa",Home,3339,5,0.0,Card,"Completed"
O16856,2024-06-14,C352,"James Richards",North,DELHI,P1946,LAMP,Home,802,1,-10.0,COD,"Cancelled"
O16186,2024-11-26,C252,"  Marie Cooper  ",North,HYDERABAD,P8653,t-shirt,Fashion,4259,5,15.0,Card,"Cancelled"
O11414,2024-08-06,C175,"Kimberly Sparks",South,mumbai,P4732," Table ",Home,6789,3,5.0,COD,"Completed"
O15530,2024-11-30,C209,"Brittany Castillo",North," Mumbai",P3508,Jacket,Fashion,1143,3,20.0,UPI,"Cancelled"
O21393,2024-07-26,C165,"Richard Morris",North,KOLKATA,P6980,Jacket,Fashion,3636,1,20.0,Card,"Cancelled"
O19003,2024-07-20,C132,"Breanna Wang",North," Kolkata ",P9939,SHOES,Fashion,4263,2,0.0,UPI,"Completed"
O14459,2024-10-01,C475,"Michelle Valdez",North,Delhi,P9460," Lamp",Home,6681,5,20.0,COD,"Completed"
O20006,2024-11-22,C286,"John Griffith",South," Hyderabad ",P1490,Table,Home,7581,2,15.0,Card,"Returned"
O18724,2024-12-09,C407,"Thomas Jones",East,mumbai,P4332," Phone ",Electronics,57061,1,0.0,COD,"Cancelled"
O10038,2024-09-17,C107,"Amanda Crawford",East,,P9576,t-shirt,Fashion,767,3,0.0,COD,"Cancelled"
O13787,2024-04-09,C420,"David Woods",South," Kolkata ",P3540," Jeans",Fashion,2586,4,15.0,Card,"Cancelled"
O17978,2024-12-09,C432,"MARK JOHNSON",East," Mumbai ",P9622,T-shirt,Fashion,2013,5,15.0,UPI,"Completed"
O13378,2024-10-06,C349,"Joseph Hall",North," Bangalore ",P9798,"Laptop ",Electronics,23675,5,0.0,UPI,"Cancelled"
O16280,2024-12-20,C134,"Robert Burton",West," Chennai",P2822,table,Home,794,2,10.0,UPI,"Cancelled"
O18641,2024-11-22,C294,"Brittany Gallagher",West,"Chennai ",P6051,"T-Shirt ",Fashion,3014,2,0.0,COD,"Completed"
O21063,2024-01-21,C210,"Mark Baker",North,"Kolkata ",P9472,Lamp,Home,5486,4,20.0,Card,"Cancelled"
O11512,2024-07-17,C158,"Andrew Rivera",East,"Kolkata ",P6657,JEANS,Fashion,3650,5,5.0,COD,"Cancelled"
O17948,2024-12-25,C180,"Julie Scott",South," Bangalore ",P5821," Headphones",Electronics,12490,4,5.0,COD,"Completed"
O19794,2024-01-05,C132,"Michael Duncan",East," Kolkata ",P7954," Sofa",Home,3829,4,0.0,COD,"Completed"
O19640,2024-05-31,C468,"Dr. Tammy Owens",North,HYDERABAD,P4805,chair,Home,8250,1,15.0,Card,"Cancelled"
O21863,2024-11-07,C416,"colleen rodriguez",North,bangalore,P9039,t-shirt,Electronics,1283,5,0.0,COD,"Returned"
O16194,2024-03-10,C476,"Leslie Howard",North," Kolkata ",P6902," Lamp ",Home,494230,4,5.0,COD,"Cancelled"
O21643,2024-07-09,C310,"Andrea Flynn",West,delhi,P7193," Phone",Electronics,5988,1,20.0,UPI,"Returned"
O17480,2024-05-28,C376,"VICTORIA JOHNSON",West," Chennai ",P6776,PHONE,Electronics,7112,4,15.0,COD,"Returned"
O18440,2024-03-29,C328,"christopher phillips",West,"Hyderabad ",P5836," T-Shirt ",Fashion,754,5,15.0,Card,"Returned"
O15970,2024-01-24,C268,"Andrea Klein",West,,P8283,"Phone ",Electronics,21368,5,15.0,Card,"Completed"
O14331,2024-09-14,C429,"  Donna Moore  ",West,"Kolkata ",P5910,phone,Electronics,62111,4,20.0,Card,"Completed"
O14567,2024-11-02,C228,,West,"Chennai ",P7329," Headphones",Electronics,52420,3,20.0,COD,"Completed"
O11531,2024-04-03,C391,"Gregory Gonzales",East,Delhi,P8394,Phone,Electronics,72984,5,15.0,UPI,"Returned"
O12478,2024-06-25,C491,"Cindy Johnson",North,"Mumbai ",P7974,phone,Electronics,62410,5,20.0,UPI,"Returned"
O13531,2024-12-08,C216,"John Reese",South,"Hyderabad ",P1416," Table",Home,4632,4,5.0,Card,"Returned"
O19703,2024-11-19,C148,"Joseph Phillips",East," Delhi",P1916,SHOES,Fashion,2247,4,5.0,UPI,"Cancelled"
O10287,2024-10-03,C205,"Rose Johnson",North," Delhi",P9136," Table ",Home,7356,5,5.0,UPI,"Cancelled"
O18622,2024-10-05,C380,"Marcus Prince",South,"Delhi ",P5646,MONITOR,Electronics,17993,3,10.0,Card,"Cancelled"
O13436,2024-11-23,C475,"Kevin Vance",East," Hyderabad ",P1980," Jeans ",Fashion,331180,4,20.0,COD,"Returned"
O18754,2024-02-06,C277,"Timothy Mckinney",West,Delhi,P4425," Shoes",Fashion,1524,2,0.0,Card,"Returned"
O10254,2024-07-07,C400,"Lisa Sutton",South,Hyderabad,P5714," Shoes ",Fashion,4530,5,,COD,"Returned"
O18411,2024-09-06,C346,"Anthony Sloan",North,Hyderabad,P6472,"Lamp ",Home,5367,3,5.0,COD,"Cancelled"
O13105,2024-07-24,C145,"richard williams",East," Chennai ",P7038,T-shirt,Fashion,2836,3,5.0,Card,"Cancelled"
O13813,2024-02-11,C393,"Donna Flynn",West," Chennai ",P9958,Table,Home,8995,5,,Card,"Returned"
O19766,2024-12-24,C249,"micheal burgess",West," Hyderabad ",P1373,"Monitor ",Electronics,58818,5,10.0,UPI,"Cancelled"
O11774,2024-10-08,C499,"Bobby Barker",South," Bangalore ",P5717,Table,Home,4606,3,5.0,COD,"Returned"
O20096,2024-05-31,C375,"Michael Hoffman",South,Mumbai,P4545,"Shoes ",Fashion,4668,3,20.0,UPI,"Completed"
O20890,2024-01-24,C297,"Alexa Mcbride",East,Mumbai,P8130,Sofa,Home,2565,3,10.0,COD,"Completed"
O12877,2024-12-11,C467,"Ann Skinner",West,Mumbai,P9007,Phone,Electronics,18664,4,15.0,Card,"Cancelled"
O19108,2024-04-02,C382,"Richard Smith",West,,P2912,LAMP,Home,4422,1,10.0,COD,"Cancelled"
O13137,2024-10-25,C378,"Frank Miller",West,Delhi,P9625,sofa,Home,1942,5,20.0,COD,"Cancelled"
O13971,2024-06-21,C148,"Haley Turner",West,,P5966,JACKET,Fashion,4247,5,15.0,UPI,"Returned"
O12051,2024-07-12,C386,"Lori Bowman",North," Chennai",P8090," Jacket ",Fashion,4800,4,20.0,Card,"Completed"
O16184,2024-01-20,C126,"  Patrick Osborn  ",South," Bangalore",P7830,Chair,Home,8162,2,20.0,Card,"Returned"
O13504,2024-04-17,C247,"Monica Newton",North,DELHI,P4246," T-Shirt ",Fashion,4504,5,20.0,UPI,"Returned"
O10924,2024-01-18,C107,"Linda Bailey",West,mumbai,P6408,Jacket,Fashion,3221,5,5.0,UPI,"Cancelled"
O15442,2024-01-14,C446,"Donald Avery",North,bangalore,P6407," Table",Home,7229,1,20.0,COD,"Returned"
O18801,2024-12-01,C210,"Megan Bowers",West,mumbai,P5354,"Monitor ",Electronics,10940,2,0.0,UPI,"Cancelled"
O10724,2024-02-14,C452,"Scott Frye",East,"Kolkata ",P3558," Monitor",Electronics,39973,3,5.0,UPI,"Returned"
O21717,2024-12-26,C359,"Doris Mullins",South,Hyderabad,P1687,headphones,Electronics,26294,1,10.0,COD,"Completed"
O14934,2024-03-22,C323,"Deborah Phelps",West," Hyderabad ",P1656," Jeans ",Fashion,2708,4,15.0,Card,"Completed"
O20738,2024-03-15,C491,"ANGELA DURHAM",West,"Bangalore ",P7331,"Lamp ",Home,2861,5,15.0,COD,"Returned"
O14211,2024-12-12,C339,"Amy Smith",West,Bangalore,P5714," Headphones ",Electronics,408188,4,20.0,COD,"Completed"
O19340,2024-08-31,C435,"Rebekah Francis",North," Kolkata ",P7777," Chair",Home,5575,2,0.0,Card,"Cancelled"
O18131,2024-12-07,C203,"  Ricardo Hawkins  ",East,"Mumbai ",P7608,Chair,Home,3432,1,5.0,Card,"Returned"
O13314,2024-09-01,C154,"Aaron Hernandez",North," Chennai",P1562,Monitor,Electronics,15433,3,15.0,COD,"Completed"
O13702,2024-11-08,C474,"Susan Mcfarland",South," Hyderabad",P6282,"Monitor ",Electronics,64939,3,15.0,Card,"Cancelled"
O18875,2024-01-07,C202,"Sherri Ortiz",South,delhi,P2693,Sofa,Home,6710,2,20.0,COD,"Returned"
O21000,2024-07-11,C424,"Elizabeth Mosley",North,hyderabad,P8085," Shoes",Fashion,4751,5,15.0,Card,"Cancelled"
O18846,2024-04-29,C437,"Amy James",West," Chennai ",P1956," Chair ",Home,1098,3,0.0,COD,"Cancelled"
O18448,2024-10-03,C118,"carly webster",East,"Chennai ",P2628,"Shoes ",Fashion,4922,1,20.0,Card,"Returned"
O13831,2024-03-05,C288,"Lisa Cobb",West," Delhi ",P8824,monitor,Electronics,44082,5,15.0,UPI,"Returned"
O20628,2024-04-22,C346,"Tina Neal",West,bangalore,P6020," Laptop",Fashion,37204,4,0.0,UPI,"Completed"
O15022,2024-03-13,C196,"Christopher Brady",West,MUMBAI,P7553,jeans,Fashion,4320,1,20.0,UPI,"Cancelled"
O11322,2024-05-16,C156,,North,mumbai,P5384," Chair",Home,2063,3,10.0,Card,"Cancelled"
O20588,2024-06-25,C424,"Eric Moyer",East," Mumbai",P9536,T-shirt,Fashion,3424,5,0.0,COD,"Cancelled"
O11450,2024-04-12,C157,"Angela Trujillo",North,,P9146,Laptop,Electronics,65507,5,20.0,COD,"Returned"
O19257,2024-09-22,C384,,North,"Chennai ",P6200,jacket,Electronics,3912,1,0.0,COD,"Completed"
O10570,2024-08-22,C472,"Kimberly Johnson",South," Mumbai ",P8674,"Chair ",Home,339,2,0.0,COD,"Cancelled"
O13702,2024-08-30,C335,"Stephanie Perry",West,CHENNAI,P5635,LAPTOP,Electronics,41028,4,10.0,UPI,"Cancelled"
O15506,2024-10-03,C380,"  James Dixon  ",East,Delhi,P4157," Lamp ",Home,388,2,20.0,UPI,"Completed"
O13037,2024-11-04,C120,"Margaret Winters",East," Mumbai ",P7621," Jeans",Fashion,1965,4,0.0,UPI,"Completed"
O13155,2024-06-22,C431,"Shannon Johnson",East," Kolkata ",P9421,TABLE,Home,7663,3,0.0,UPI,"Returned"
O11457,2024-01-06,C104,"Emily Weber",West,Mumbai,P3019,Monitor,Electronics,42216,4,10.0,Card,"Returned"
O17396,2024-06-09,C330,"Christopher Pierce",South,,P2589,Phone,Electronics,47262,4,5.0,COD,"Cancelled"
